causa_de_muerte,sexo,periodo,muertes,poblacion,tasa_mortalidad,causa_muerte_cat
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2006,3266,3112155,104.94335918358821,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2007,3360,3154365,106.51906168119415,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2008,3438,3214073,106.96707884357325,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2009,3415,3285475,103.94235232348444,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2010,3358,3364111,99.81834725429691,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2011,3275,3439265,95.22383416224106,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2012,3076,3498769,87.91663582248499,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2013,2846,3574425,79.62119781503318,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2014,2762,3647967,75.71340420568498,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2015,3046,3702295,82.27329264685824,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2016,2665,3759232,70.89213967108175,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2017,3052,3817681,79.94381929763121,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2018,3264,3881154,84.0986984798851,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2019,3328,3952736,84.19484630392719,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2020,3194,4007280,79.70493701463337,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Hombres,2021,2988,4073128,73.35885344138461,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1980,7751,2475332,313.1297135091374,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1981,7762,2528137,307.02450065008344,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1982,7741,2584400,299.52793685188055,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1983,8434,2629964,320.6888003029699,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1984,7596,2681698,283.25337155787116,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1985,8067,2739126,294.5100006352391,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1986,7448,2801065,265.89886346800233,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1987,5904,2878551,205.10319254374858,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1988,6121,2958475,206.89713450341816,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1989,5783,3032296,190.713571498297,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1990,5800,3109970,186.49697585507258,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1991,5263,3186139,165.1842559285706,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1992,4809,3262630,147.39642558304192,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1993,4852,3343367,145.12316476175067,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1994,4237,3427229,123.62757201225831,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1995,4365,3513749,124.22628935646797,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1996,4726,3597952,131.35250275712406,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1997,4381,3680634,119.02840651909428,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1998,4330,3767437,114.93224704221994,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,1999,5068,3840517,131.96139998859528,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2000,4979,3912891,127.24606946628465,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2001,5039,3994792,126.13923328173283,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2002,5351,4065821,131.6093354823048,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2003,5910,4118108,143.51250622858848,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2004,5514,4139000,133.2205846822904,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2005,5707,4180461,136.5160445223625,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2006,5302,4250166,124.74806866367102,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2007,5806,4297068,135.11538565365964,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2008,5993,4363318,137.34960413153476,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2009,5251,4441642,118.22204491041825,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2010,4526,4528679,99.94084367648932,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2011,4592,4612933,99.54621062131187,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2012,4482,4675622,95.85890390626103,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2013,4252,4758563,89.35470645234706,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2014,4033,4839814,83.32964861872792,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2015,4395,4897557,89.73861866232491,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2016,3862,4960687,77.85212007933579,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2017,4321,5022684,86.02970045497587,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2018,4790,5091496,94.07843981415284,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2019,4779,5173068,92.38231548473749,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2020,4925,5236250,94.05586058725233,XVIII. Otros síntomas
"086-089  XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Mujeres,2021,4929,5313145,92.76991311172573,XVIII. Otros síntomas
090-102  XX.Causas externas de mortalidad,Hombres,1980,2280,1703406,133.84947569751426,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1981,2265,1731649,130.8001794821006,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1982,2312,1763122,131.13102780181973,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1983,2541,1786792,142.2101733162002,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1984,2435,1816834,134.02435225232466,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1985,2417,1854679,130.31904712351843,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1986,2629,1906263,137.91381357136976,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1987,2683,1973492,135.95190656967446,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1988,2680,2039771,131.38729788785113,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1989,2948,2102863,140.1898269169223,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1990,2947,2165697,136.07628398617166,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1991,2831,2229548,126.9764095682174,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1992,2752,2294607,119.93339164397216,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1993,2693,2361074,114.05826331576223,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1994,2785,2430501,114.5854290946599,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1995,2987,2501907,119.38893012410134,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1996,2995,2573444,116.38100537645272,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1997,3158,2643616,119.45759142023653,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1998,3223,2715352,118.69547668221284,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,1999,3223,2776465,116.08286075999517,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2000,3238,2836940,114.13706317370124,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2001,3227,2903761,111.1317357041437,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2002,3247,2960774,109.6672694369783,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2003,3554,3001136,118.42182426921006,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2004,3837,3015259,127.25275009543127,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2005,3918,3049867,128.46461829319117,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2006,3849,3112155,123.6763593072967,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2007,3795,3154365,120.30947591670589,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2008,3647,3214073,113.4697313968911,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2009,3749,3285475,114.10831006171101,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2010,3748,3364111,111.41130598841715,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2011,3880,3439265,112.81480199984588,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2012,3993,3498769,114.12585397892802,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2013,4190,3574425,117.22165103478183,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2014,4338,3647967,118.91554940052912,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2015,4585,3702295,123.84210334400689,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2016,4778,3759232,127.1004290238006,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2017,4834,3817681,126.62137040784707,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2018,4913,3881154,126.58606177441038,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2019,5071,3952736,128.29088509832175,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2020,4906,4007280,122.4271825277994,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Hombres,2021,5046,4073128,123.8851320164748,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1980,2163,2475332,87.38221781967025,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1981,2168,2528137,85.75484635524103,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1982,2297,2584400,88.8794304287262,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1983,2490,2629964,94.67810205767076,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1984,2029,2681698,75.66101775815174,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1985,1679,2739126,61.296924639465296,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1986,1771,2801065,63.225951557711085,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1987,1855,2878551,64.44214467626247,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1988,1930,2958475,65.23631262728264,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1989,1976,3032296,65.16514218928495,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1990,1988,3109970,63.9234462068766,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1991,2079,3186139,65.25139047605896,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1992,1879,3262630,57.59157489509996,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1993,2029,3343367,60.68732508276835,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1994,1996,3427229,58.239469845755856,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1995,2187,3513749,62.24121301777674,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1996,2319,3597952,64.45333345191932,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1997,2287,3680634,62.13603417237356,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1998,2449,3767437,65.00440485136181,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,1999,2450,3840517,63.79349446962479,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2000,2266,3912891,57.911145493191604,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2001,2384,3994792,59.67770036587637,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2002,2433,4065821,59.84031269453328,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2003,2675,4118108,64.95701424052015,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2004,3079,4139000,74.38994926310703,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2005,3303,4180461,79.01042492682026,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2006,3148,4250166,74.06769523825658,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2007,3183,4297068,74.07376378498084,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2008,3080,4363318,70.58848335143118,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2009,3180,4441642,71.59514431824988,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2010,3339,4528679,73.73010981789612,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2011,3717,4612933,80.57780158523872,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2012,3555,4675622,76.03266474492591,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2013,3952,4758563,83.05028219653707,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2014,4029,4839814,83.24700081449411,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2015,4314,4897557,88.08473285762676,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2016,4443,4960687,89.56420753818978,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2017,4397,5022684,87.54283566316336,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2018,4430,5091496,87.00782638344408,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2019,4476,5173068,86.5250563108778,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2020,4319,5236250,82.48269276677011,XX. Causas externas
090-102  XX.Causas externas de mortalidad,Mujeres,2021,4563,5313145,85.88133770111675,XX. Causas externas
